ID_Pedido,Produto,Categoria,Data,Quantidade,Valor Unitário,Localidade
853774,Condicionador,Higiene Pessoal,2023-08-21,6,12.07,Sul
447694,Azeite,Alimentos,2023-02-10,45,7.71,Sudeste
947852,Carne,Carnes,2023-02-22,50,141.31,Norte
322779,Carne,Carnes,2023-03-04,4,113.32,Sul
892624,Café,Alimentos,2024-06-29,40,21.05,Nordeste
995838,Maçã,Hortifruti,2024-05-18,42,7.83,Nordeste
116507,Peixe,Carnes,2023-12-30,18,143.13,Sudeste
113284,Arroz,Alimentos,2023-11-08,3,3.29,Sul
997971,Condicionador,Higiene Pessoal,2024-01-16,11,75.68,Nordeste
370694,Detergente,Limpeza,2024-01-21,2,47.86,Centro-Oeste
981366,Macarrão,Alimentos,2023-12-26,8,29.89,Sudeste
529010,Shampoo,Higiene Pessoal,2023-09-09,33,23.78,Centro-Oeste
760542,Azeite,Alimentos,2023-01-21,8,9.32,Sul
698473,Banana,Hortifruti,2024-04-05,36,6.98,Centro-Oeste
346237,Macarrão,Alimentos,2024-01-22,41,7.13,Sudeste
765139,Alface,Hortifruti,2023-08-17,21,6.73,Sul
792918,Banana,Hortifruti,2022-12-19,18,4.3,Sudeste
611764,Amaciante,Limpeza,2023-12-21,38,25.28,Sudeste
502710,Macarrão,Alimentos,2024-08-26,22,15.29,Norte
411079,Condicionador,Higiene Pessoal,2022-11-05,42,29.15,Nordeste
847188,Leite,Alimentos,2024-08-27,44,8.49,Sudeste
968574,Maçã,Hortifruti,2024-02-23,6,13.42,Sudeste
968989,Tomate,Hortifruti,2024-04-19,13,5.47,Sul
656505,Laranja,Hortifruti,2023-05-11,28,2.72,Norte
705999,Café,Alimentos,2023-03-15,27,22.71,Centro-Oeste
819990,Macarrão,Alimentos,2023-05-16,21,14.93,Sudeste
740845,Frango,Carnes,2024-05-26,19,44.94,Sudeste
140513,Condicionador,Higiene Pessoal,2023-09-10,25,53.8,Sul
109135,Sabão em Pó,Limpeza,2023-01-04,5,31.36,Sudeste
602621,Frango,Carnes,2023-01-09,40,131.75,Sudeste
902250,Tomate,Hortifruti,2023-10-26,13,12.03,Sudeste
608650,Peixe,Carnes,2023-04-22,41,63.92,Centro-Oeste
877972,Café,Alimentos,2024-04-11,7,8.9,Centro-Oeste
448578,Alface,Hortifruti,2024-02-03,40,14.75,Norte
623171,Laranja,Hortifruti,2022-10-14,4,2.56,Sul
230551,Shampoo,Higiene Pessoal,2023-10-06,7,62.38,Sul
431281,Carne,Carnes,2023-08-26,30,40.93,Norte
514711,Peixe,Carnes,2023-09-21,5,93.53,Sudeste
712252,Shampoo,Higiene Pessoal,2024-05-01,33,28.27,Norte
671307,Laranja,Hortifruti,2024-06-21,6,4.88,Norte
925459,Peixe,Carnes,2024-03-11,20,139.4,Sudeste
325644,Carne,Carnes,2024-08-06,33,84.69,Centro-Oeste
934682,Laranja,Hortifruti,2023-05-18,40,8.86,Norte
915688,Ovos,Alimentos,2022-10-12,48,13.0,Centro-Oeste
937555,Azeite,Alimentos,2023-01-14,8,17.2,Norte
485880,Laranja,Hortifruti,2023-03-28,47,9.31,Norte
397755,Carne,Carnes,2024-10-06,20,89.79,Nordeste
531937,Detergente,Limpeza,2024-07-30,12,5.07,Norte
382646,Laranja,Hortifruti,2024-03-29,39,13.51,Nordeste
576708,Detergente,Limpeza,2024-04-02,37,41.17,Nordeste
185068,Tomate,Hortifruti,2023-03-11,50,4.81,Centro-Oeste
127414,Amaciante,Limpeza,2023-10-14,41,38.42,Centro-Oeste
797625,Detergente,Limpeza,2023-08-07,10,9.97,Sudeste
599495,Arroz,Alimentos,2024-07-24,46,7.96,Norte
816720,Arroz,Alimentos,2023-11-04,11,8.57,Centro-Oeste
804965,Shampoo,Higiene Pessoal,2024-07-12,22,12.27,Centro-Oeste
521881,Café,Alimentos,2023-02-06,27,3.24,Norte
661009,Macarrão,Alimentos,2024-10-02,50,12.56,Sudeste
863341,Laranja,Hortifruti,2024-01-14,39,6.45,Nordeste
850219,Maçã,Hortifruti,2023-02-14,32,8.28,Nordeste
183763,Feijão,Alimentos,2023-04-06,25,24.57,Nordeste
595806,Leite,Alimentos,2024-06-03,8,15.05,Centro-Oeste
944652,Sabão em Pó,Limpeza,2024-09-14,38,19.87,Nordeste
274617,Frango,Carnes,2023-11-19,43,133.52,Norte
219352,Leite,Alimentos,2022-11-24,34,8.05,Sul
190405,Ovos,Alimentos,2024-04-26,1,7.56,Centro-Oeste
808714,Leite,Alimentos,2022-10-11,43,14.86,Sul
159242,Alface,Hortifruti,2024-07-29,14,2.38,Sul
707614,Shampoo,Higiene Pessoal,2023-07-20,3,60.25,Norte
221879,Alface,Hortifruti,2023-10-10,4,14.87,Nordeste
602996,Laranja,Hortifruti,2023-02-16,43,7.73,Nordeste
434522,Arroz,Alimentos,2023-11-03,32,26.18,Sul
393893,Leite,Alimentos,2024-02-27,4,16.03,Norte
677360,Banana,Hortifruti,2024-04-04,28,4.77,Sudeste
301250,Laranja,Hortifruti,2024-07-13,33,6.54,Sudeste
641426,Shampoo,Higiene Pessoal,2023-08-24,9,63.72,Norte
355593,Banana,Hortifruti,2023-09-19,47,2.76,Centro-Oeste
326273,Banana,Hortifruti,2023-10-16,41,5.75,Centro-Oeste
835225,Amaciante,Limpeza,2023-04-15,6,55.48,Nordeste
648375,Detergente,Limpeza,2023-06-27,22,15.14,Centro-Oeste
120946,Ovos,Alimentos,2024-05-23,12,19.08,Centro-Oeste
109975,Detergente,Limpeza,2023-07-09,44,29.02,Norte
785067,Detergente,Limpeza,2024-04-28,9,58.61,Sudeste
216853,Carne,Carnes,2023-07-14,20,79.2,Centro-Oeste
170462,Maçã,Hortifruti,2023-03-05,34,2.03,Sul
499737,Feijão,Alimentos,2023-02-21,21,3.95,Norte
635180,Sabão em Pó,Limpeza,2023-11-15,40,38.13,Sul
398757,Macarrão,Alimentos,2023-05-22,35,5.45,Centro-Oeste
395912,Shampoo,Higiene Pessoal,2023-05-24,25,62.47,Centro-Oeste
412422,Banana,Hortifruti,2024-08-16,37,10.03,Nordeste
242732,Arroz,Alimentos,2022-12-15,35,11.59,Nordeste
525492,Café,Alimentos,2024-03-18,19,26.72,Centro-Oeste
291576,Banana,Hortifruti,2023-04-13,16,5.68,Centro-Oeste
615331,Sabão em Pó,Limpeza,2024-06-27,9,13.13,Sul
928605,Arroz,Alimentos,2024-05-19,29,19.9,Nordeste
792032,Feijão,Alimentos,2024-06-18,27,19.65,Norte
760870,Ovos,Alimentos,2023-01-22,38,19.84,Sudeste
603369,Café,Alimentos,2024-03-17,43,23.66,Sudeste
827273,Detergente,Limpeza,2024-09-27,8,45.91,Sul
768876,Feijão,Alimentos,2023-10-24,1,12.75,Norte
246981,Azeite,Alimentos,2023-06-14,3,15.53,Sul
477573,Peixe,Carnes,2023-09-06,42,136.62,Nordeste
635070,Tomate,Hortifruti,2023-07-31,49,8.36,Sul
723347,Amaciante,Limpeza,2024-05-04,44,22.91,Norte
563447,Detergente,Limpeza,2024-06-11,2,53.05,Norte
285381,Sabão em Pó,Limpeza,2024-04-02,21,48.17,Nordeste
165581,Laranja,Hortifruti,2024-03-29,28,3.04,Centro-Oeste
977160,Laranja,Hortifruti,2024-06-19,25,1.77,Centro-Oeste
504774,Carne,Carnes,2024-07-15,25,92.35,Centro-Oeste
593592,Macarrão,Alimentos,2023-01-10,46,7.31,Sul
184774,Detergente,Limpeza,2023-09-05,24,23.27,Sul
746300,Amaciante,Limpeza,2024-04-27,25,7.06,Centro-Oeste
364251,Macarrão,Alimentos,2024-07-03,44,2.63,Sul
121969,Café,Alimentos,2023-07-07,40,16.93,Centro-Oeste
781115,Alface,Hortifruti,2023-10-02,7,13.91,Sudeste
960950,Frango,Carnes,2023-03-03,43,45.66,Norte
868181,Ovos,Alimentos,2023-05-22,28,21.92,Sul
540526,Ovos,Alimentos,2024-06-10,39,26.89,Sudeste
745200,Tomate,Hortifruti,2023-04-17,36,10.64,Centro-Oeste
593879,Maçã,Hortifruti,2024-06-23,3,13.77,Sudeste
495408,Arroz,Alimentos,2024-10-09,7,3.84,Centro-Oeste
132537,Feijão,Alimentos,2023-11-24,9,7.43,Centro-Oeste
854525,Carne,Carnes,2023-01-20,12,122.44,Sul
382884,Shampoo,Higiene Pessoal,2024-01-01,19,37.88,Nordeste
523639,Tomate,Hortifruti,2024-04-22,5,9.0,Nordeste
969909,Maçã,Hortifruti,2024-03-17,17,6.14,Sudeste
562002,Feijão,Alimentos,2024-08-11,7,4.35,Centro-Oeste
771717,Carne,Carnes,2023-01-16,23,56.26,Nordeste
514299,Café,Alimentos,2024-03-23,9,27.24,Nordeste
334288,Feijão,Alimentos,2023-11-27,41,2.3,Sul
889238,Detergente,Limpeza,2023-03-13,47,12.32,Sudeste
985550,Frango,Carnes,2023-03-27,9,71.8,Norte
457209,Carne,Carnes,2023-02-22,28,110.25,Sudeste
646653,Ovos,Alimentos,2024-05-20,43,29.36,Centro-Oeste
100674,Leite,Alimentos,2022-12-31,3,10.91,Norte
421586,Banana,Hortifruti,2024-04-05,13,8.64,Norte
549925,Café,Alimentos,2023-12-30,36,23.62,Centro-Oeste
970175,Frango,Carnes,2024-04-24,3,86.94,Sul
228743,Macarrão,Alimentos,2023-10-25,10,26.95,Norte
671772,Detergente,Limpeza,2024-06-16,3,44.75,Sudeste
807230,Detergente,Limpeza,2024-08-09,13,11.69,Centro-Oeste
594554,Arroz,Alimentos,2022-10-13,12,22.77,Sudeste
177408,Laranja,Hortifruti,2024-05-07,28,4.21,Sul
741168,Banana,Hortifruti,2024-04-11,15,5.31,Norte
400013,Maçã,Hortifruti,2023-02-14,45,10.44,Sudeste
248230,Ovos,Alimentos,2023-07-11,3,23.44,Norte
603599,Sabão em Pó,Limpeza,2023-06-11,44,36.58,Norte
179816,Condicionador,Higiene Pessoal,2023-08-15,2,49.02,Centro-Oeste
775145,Alface,Hortifruti,2023-01-18,8,9.33,Nordeste
945210,Frango,Carnes,2022-12-28,16,70.27,Nordeste
597068,Sabão em Pó,Limpeza,2023-11-13,35,41.55,Centro-Oeste
291754,Café,Alimentos,2023-01-04,41,11.31,Centro-Oeste
102856,Arroz,Alimentos,2023-06-01,14,27.32,Sul
919609,Frango,Carnes,2024-05-30,34,136.2,Centro-Oeste
678849,Amaciante,Limpeza,2023-11-27,43,19.69,Nordeste
741921,Café,Alimentos,2022-10-25,44,27.4,Sul
474714,Banana,Hortifruti,2024-07-12,43,7.56,Sudeste
654603,Laranja,Hortifruti,2023-10-30,11,4.99,Sudeste
151346,Condicionador,Higiene Pessoal,2023-04-07,20,45.16,Sul
615121,Tomate,Hortifruti,2023-07-26,45,8.36,Sul
214608,Amaciante,Limpeza,2023-10-26,48,29.84,Sudeste
570490,Sabão em Pó,Limpeza,2023-02-18,11,25.82,Sul
377479,Feijão,Alimentos,2024-05-26,29,3.58,Centro-Oeste
750967,Ovos,Alimentos,2022-12-07,41,7.52,Sudeste
780879,Shampoo,Higiene Pessoal,2023-01-03,28,27.23,Sul
122905,Azeite,Alimentos,2023-06-22,4,11.31,Norte
669347,Café,Alimentos,2023-12-11,20,29.65,Norte
741022,Frango,Carnes,2023-09-09,12,28.61,Centro-Oeste
451390,Macarrão,Alimentos,2024-02-18,20,21.3,Norte
373744,Macarrão,Alimentos,2024-03-04,19,23.74,Centro-Oeste
192066,Feijão,Alimentos,2022-12-29,39,5.19,Nordeste
367228,Azeite,Alimentos,2023-08-13,3,24.78,Centro-Oeste
635469,Peixe,Carnes,2024-04-29,45,78.23,Sudeste
118554,Amaciante,Limpeza,2024-08-11,19,23.68,Sudeste
789487,Arroz,Alimentos,2023-06-29,47,11.9,Centro-Oeste
791836,Sabão em Pó,Limpeza,2024-03-18,50,56.36,Sul
462784,Alface,Hortifruti,2024-07-23,34,2.71,Centro-Oeste
927328,Azeite,Alimentos,2024-03-15,5,26.93,Sul
969417,Café,Alimentos,2023-04-01,5,18.09,Norte
948302,Alface,Hortifruti,2022-12-15,6,14.14,Centro-Oeste
122660,Banana,Hortifruti,2023-05-21,33,11.52,Nordeste
514048,Shampoo,Higiene Pessoal,2022-11-25,24,51.71,Sudeste
158377,Tomate,Hortifruti,2023-08-14,37,8.0,Sudeste
995966,Maçã,Hortifruti,2024-08-12,32,7.49,Centro-Oeste
951657,Azeite,Alimentos,2024-09-27,25,24.34,Centro-Oeste
680911,Carne,Carnes,2024-03-27,44,69.16,Centro-Oeste
626725,Laranja,Hortifruti,2022-12-19,25,11.07,Centro-Oeste
264649,Detergente,Limpeza,2023-11-10,6,6.0,Sul
393470,Banana,Hortifruti,2023-05-07,16,4.95,Norte
340053,Peixe,Carnes,2023-12-14,4,110.45,Sul
798070,Shampoo,Higiene Pessoal,2022-12-26,48,22.94,Nordeste
134925,Shampoo,Higiene Pessoal,2023-10-05,24,41.84,Sul
984015,Arroz,Alimentos,2024-02-13,41,21.69,Sul
953381,Alface,Hortifruti,2022-12-29,45,11.35,Sul
926875,Arroz,Alimentos,2024-09-10,12,11.11,Nordeste
622181,Peixe,Carnes,2022-11-25,40,148.23,Sudeste
764158,Feijão,Alimentos,2023-10-01,18,9.69,Sul
583721,Laranja,Hortifruti,2023-11-30,39,4.08,Sudeste
100758,Feijão,Alimentos,2023-12-19,9,17.7,Centro-Oeste
494244,Azeite,Alimentos,2024-05-31,31,11.71,Sul
718662,Detergente,Limpeza,2023-09-08,50,47.38,Centro-Oeste
735868,Detergente,Limpeza,2023-06-10,45,21.44,Centro-Oeste
639339,Ovos,Alimentos,2022-10-13,27,20.32,Nordeste
878995,Ovos,Alimentos,2023-03-30,13,2.48,Sul
260233,Maçã,Hortifruti,2024-06-20,14,8.05,Sul
830782,Macarrão,Alimentos,2024-01-19,41,25.65,Norte
960666,Condicionador,Higiene Pessoal,2023-11-17,46,16.02,Sudeste
677704,Macarrão,Alimentos,2022-10-15,34,19.42,Sudeste
842599,Laranja,Hortifruti,2022-10-19,28,9.49,Nordeste
529501,Leite,Alimentos,2022-10-23,48,16.56,Centro-Oeste
556642,Macarrão,Alimentos,2023-08-10,26,28.75,Sudeste
393615,Condicionador,Higiene Pessoal,2023-09-18,7,78.35,Nordeste
569819,Maçã,Hortifruti,2024-07-10,26,11.21,Nordeste
167800,Azeite,Alimentos,2023-09-29,45,14.14,Nordeste
942735,Leite,Alimentos,2023-02-11,24,20.4,Norte
579643,Carne,Carnes,2023-11-27,31,88.87,Norte
318225,Shampoo,Higiene Pessoal,2024-04-05,9,73.27,Sul
311755,Macarrão,Alimentos,2023-10-16,26,16.96,Sudeste
695073,Alface,Hortifruti,2023-09-26,7,10.56,Sudeste
234601,Macarrão,Alimentos,2024-03-30,31,25.0,Norte
509718,Macarrão,Alimentos,2024-07-04,21,12.25,Nordeste
422721,Café,Alimentos,2023-03-12,26,8.2,Nordeste
337741,Laranja,Hortifruti,2024-10-08,38,9.31,Sudeste
112894,Café,Alimentos,2024-03-10,40,14.72,Sudeste
402522,Café,Alimentos,2023-01-30,45,25.27,Norte
462076,Banana,Hortifruti,2024-04-24,41,5.77,Sudeste
461740,Amaciante,Limpeza,2023-06-16,16,7.55,Nordeste
962025,Macarrão,Alimentos,2022-11-21,20,24.44,Centro-Oeste
825750,Café,Alimentos,2024-03-15,23,5.07,Sudeste
867334,Ovos,Alimentos,2022-11-02,25,11.79,Sudeste
406906,Feijão,Alimentos,2023-03-29,15,9.92,Centro-Oeste
110136,Sabão em Pó,Limpeza,2022-11-27,7,50.86,Sudeste
186617,Arroz,Alimentos,2022-11-30,49,24.9,Sul
514337,Café,Alimentos,2022-11-01,21,16.05,Norte
589471,Leite,Alimentos,2023-10-14,47,17.76,Sudeste
439145,Azeite,Alimentos,2023-01-22,8,7.26,Centro-Oeste
465443,Café,Alimentos,2024-10-04,12,13.71,Norte
976719,Alface,Hortifruti,2024-07-06,28,4.76,Norte
201955,Leite,Alimentos,2023-10-23,35,5.19,Centro-Oeste
818832,Azeite,Alimentos,2023-11-26,26,18.93,Sul
945419,Azeite,Alimentos,2023-01-03,39,16.46,Norte
373920,Tomate,Hortifruti,2023-07-23,48,10.25,Norte
617109,Frango,Carnes,2024-08-26,41,53.17,Nordeste
404195,Detergente,Limpeza,2024-06-29,17,53.5,Sul
839248,Café,Alimentos,2024-01-04,24,18.42,Norte
803024,Condicionador,Higiene Pessoal,2023-05-03,41,20.44,Centro-Oeste
258675,Alface,Hortifruti,2023-01-11,22,13.18,Norte
202852,Tomate,Hortifruti,2024-06-19,19,12.12,Nordeste
274598,Detergente,Limpeza,2023-07-01,20,53.69,Centro-Oeste
436281,Sabão em Pó,Limpeza,2022-11-23,28,35.01,Sudeste
416809,Azeite,Alimentos,2024-09-19,7,3.61,Nordeste
525335,Detergente,Limpeza,2023-08-22,3,36.81,Sudeste
489932,Condicionador,Higiene Pessoal,2022-11-03,33,20.13,Centro-Oeste
500934,Condicionador,Higiene Pessoal,2024-01-29,23,44.03,Sudeste
887456,Carne,Carnes,2023-11-24,17,30.35,Centro-Oeste
625206,Leite,Alimentos,2023-03-21,25,27.83,Sul
511005,Sabão em Pó,Limpeza,2022-10-27,41,50.16,Centro-Oeste
522773,Arroz,Alimentos,2024-08-12,28,15.31,Nordeste
776786,Shampoo,Higiene Pessoal,2024-01-23,20,68.91,Nordeste
679396,Shampoo,Higiene Pessoal,2024-03-11,27,45.63,Sul
430432,Frango,Carnes,2024-06-11,22,70.24,Sudeste
148296,Maçã,Hortifruti,2023-08-14,49,14.16,Centro-Oeste
697099,Condicionador,Higiene Pessoal,2022-11-03,37,31.09,Sudeste
832096,Alface,Hortifruti,2023-09-12,10,14.94,Centro-Oeste
195492,Peixe,Carnes,2023-05-09,15,98.31,Sul
746302,Maçã,Hortifruti,2024-04-21,36,3.21,Sudeste
460667,Banana,Hortifruti,2023-12-04,5,2.53,Nordeste
251496,Frango,Carnes,2023-04-02,36,117.97,Centro-Oeste
830880,Tomate,Hortifruti,2023-06-15,2,10.76,Centro-Oeste
226162,Carne,Carnes,2022-11-11,49,49.71,Sudeste
646449,Tomate,Hortifruti,2024-08-24,20,1.79,Norte
128830,Shampoo,Higiene Pessoal,2024-02-18,40,27.55,Centro-Oeste
511415,Ovos,Alimentos,2023-11-28,12,4.07,Sul
762903,Frango,Carnes,2024-03-24,15,109.89,Nordeste
172848,Detergente,Limpeza,2023-03-06,46,17.73,Norte
169330,Leite,Alimentos,2024-08-11,22,17.27,Nordeste
358025,Arroz,Alimentos,2023-12-27,14,22.02,Sul
629925,Maçã,Hortifruti,2022-12-07,38,3.0,Centro-Oeste
441278,Detergente,Limpeza,2023-08-16,23,40.59,Nordeste
968075,Tomate,Hortifruti,2023-01-16,27,6.56,Sul
509715,Amaciante,Limpeza,2024-05-09,20,37.93,Nordeste
299221,Carne,Carnes,2023-06-02,18,51.44,Nordeste
657557,Tomate,Hortifruti,2024-03-16,4,2.11,Nordeste
862406,Carne,Carnes,2023-07-22,24,58.25,Norte
298551,Tomate,Hortifruti,2022-12-08,12,14.24,Norte
791002,Feijão,Alimentos,2024-10-07,19,29.38,Sul
215061,Detergente,Limpeza,2024-08-02,15,49.64,Sul
133098,Detergente,Limpeza,2024-05-23,25,38.26,Sudeste
920542,Maçã,Hortifruti,2024-07-02,1,9.94,Sul
591310,Leite,Alimentos,2023-10-14,10,26.07,Norte
330623,Banana,Hortifruti,2023-07-28,43,14.72,Norte
476586,Leite,Alimentos,2024-05-10,34,26.8,Norte
964341,Detergente,Limpeza,2023-05-16,48,28.07,Nordeste
314648,Sabão em Pó,Limpeza,2023-05-26,18,18.39,Norte
717213,Condicionador,Higiene Pessoal,2024-05-01,15,58.04,Sudeste
337716,Feijão,Alimentos,2023-02-23,7,23.42,Sul
170371,Maçã,Hortifruti,2024-09-09,29,9.48,Nordeste
242134,Maçã,Hortifruti,2023-08-16,37,8.11,Centro-Oeste
254429,Frango,Carnes,2024-09-06,20,72.38,Nordeste
501193,Macarrão,Alimentos,2022-11-25,44,7.55,Sudeste
970455,Azeite,Alimentos,2024-08-12,6,26.89,Sudeste
914711,Alface,Hortifruti,2023-01-06,29,12.79,Centro-Oeste
293357,Macarrão,Alimentos,2022-10-21,17,15.99,Norte
220107,Detergente,Limpeza,2024-06-06,41,35.6,Centro-Oeste
584004,Ovos,Alimentos,2023-10-05,21,13.09,Norte
254901,Macarrão,Alimentos,2023-02-01,47,27.72,Norte
852701,Azeite,Alimentos,2024-09-20,34,21.46,Sudeste
759138,Arroz,Alimentos,2023-01-27,50,10.64,Sudeste
349074,Laranja,Hortifruti,2024-01-24,46,8.12,Norte
249596,Frango,Carnes,2024-08-14,41,128.37,Centro-Oeste
494118,Peixe,Carnes,2022-12-19,11,45.42,Norte
739104,Sabão em Pó,Limpeza,2023-06-07,8,23.62,Centro-Oeste
435060,Carne,Carnes,2022-11-05,42,98.18,Nordeste
848397,Café,Alimentos,2022-10-14,28,28.35,Nordeste
858792,Peixe,Carnes,2023-05-24,5,49.37,Norte
136284,Laranja,Hortifruti,2023-11-09,15,12.91,Sudeste
146311,Alface,Hortifruti,2022-12-10,10,14.58,Centro-Oeste
659285,Shampoo,Higiene Pessoal,2023-01-06,8,76.87,Centro-Oeste
581152,Feijão,Alimentos,2024-08-02,47,22.44,Sul
179645,Shampoo,Higiene Pessoal,2023-03-10,29,17.5,Centro-Oeste
220355,Alface,Hortifruti,2023-09-01,47,7.14,Centro-Oeste
890796,Leite,Alimentos,2024-02-19,36,11.73,Sul
952315,Amaciante,Limpeza,2022-12-19,11,13.13,Sudeste
216203,Detergente,Limpeza,2023-11-27,6,8.62,Sul
716132,Azeite,Alimentos,2023-02-23,43,16.81,Sul
517913,Peixe,Carnes,2024-07-04,23,50.84,Sul
867943,Banana,Hortifruti,2023-11-23,9,4.16,Nordeste
191702,Laranja,Hortifruti,2023-09-05,3,3.41,Sudeste
924738,Arroz,Alimentos,2023-09-24,8,2.18,Sudeste
170428,Azeite,Alimentos,2023-06-14,19,14.33,Sul
330710,Maçã,Hortifruti,2023-03-31,17,2.28,Centro-Oeste
213049,Café,Alimentos,2024-04-25,39,22.62,Sul
630464,Tomate,Hortifruti,2024-04-18,14,2.88,Centro-Oeste
362386,Condicionador,Higiene Pessoal,2023-01-13,29,71.5,Norte
531738,Amaciante,Limpeza,2023-07-20,31,53.16,Sul
675537,Leite,Alimentos,2023-10-21,16,26.93,Norte
977345,Arroz,Alimentos,2024-05-17,48,27.31,Nordeste
388678,Sabão em Pó,Limpeza,2023-07-30,25,25.12,Sudeste
321830,Arroz,Alimentos,2024-05-12,6,22.3,Sudeste
396091,Leite,Alimentos,2022-10-10,26,22.59,Centro-Oeste
565575,Amaciante,Limpeza,2024-07-28,4,28.34,Centro-Oeste
276479,Sabão em Pó,Limpeza,2024-01-21,34,40.55,Sul
510448,Carne,Carnes,2023-04-03,33,28.45,Sul
364246,Café,Alimentos,2023-02-17,28,9.12,Sul
329714,Shampoo,Higiene Pessoal,2022-12-07,18,27.01,Norte
619572,Frango,Carnes,2024-05-20,40,87.57,Sul
719589,Peixe,Carnes,2024-04-18,16,143.34,Sul
372707,Tomate,Hortifruti,2023-07-26,15,8.64,Sudeste
342769,Peixe,Carnes,2024-08-14,14,52.37,Sudeste
425333,Laranja,Hortifruti,2022-11-05,35,11.19,Norte
783772,Azeite,Alimentos,2023-04-09,11,5.7,Sul
977000,Macarrão,Alimentos,2023-03-06,9,17.22,Sudeste
912884,Frango,Carnes,2024-07-07,38,101.5,Norte
611009,Tomate,Hortifruti,2024-02-21,12,5.16,Sul
299311,Shampoo,Higiene Pessoal,2024-08-28,28,49.18,Sudeste
132791,Leite,Alimentos,2023-09-26,12,23.46,Centro-Oeste
153433,Laranja,Hortifruti,2024-04-22,38,13.97,Sul
460540,Macarrão,Alimentos,2023-04-09,9,9.3,Centro-Oeste
536893,Condicionador,Higiene Pessoal,2024-10-03,1,63.16,Norte
382252,Peixe,Carnes,2023-02-11,10,117.38,Sudeste
838888,Peixe,Carnes,2024-09-05,32,52.91,Sul
668672,Feijão,Alimentos,2024-04-10,26,20.84,Sul
729113,Peixe,Carnes,2022-10-12,36,129.44,Sul
648138,Ovos,Alimentos,2022-12-17,3,12.77,Sul
119308,Feijão,Alimentos,2023-05-07,31,19.06,Sudeste
551436,Leite,Alimentos,2023-08-20,12,24.75,Sudeste
416587,Carne,Carnes,2023-02-27,29,48.63,Nordeste
769812,Leite,Alimentos,2024-02-19,34,4.44,Sudeste
978659,Leite,Alimentos,2023-05-29,15,2.24,Sul
220759,Tomate,Hortifruti,2024-06-11,28,3.21,Sudeste
673643,Café,Alimentos,2023-07-14,14,5.47,Centro-Oeste
437300,Shampoo,Higiene Pessoal,2024-03-09,4,12.02,Sudeste
808102,Macarrão,Alimentos,2023-10-13,37,19.67,Sudeste
462066,Café,Alimentos,2024-08-02,26,4.21,Sul
613961,Carne,Carnes,2022-10-13,18,74.24,Sudeste
551145,Frango,Carnes,2023-12-02,41,22.89,Norte
281175,Leite,Alimentos,2024-03-12,43,9.85,Sudeste
300133,Amaciante,Limpeza,2023-07-17,6,38.25,Centro-Oeste
150483,Alface,Hortifruti,2023-04-08,48,11.93,Nordeste
970482,Café,Alimentos,2023-02-07,39,11.04,Centro-Oeste
278052,Shampoo,Higiene Pessoal,2024-05-20,47,55.39,Nordeste
266132,Feijão,Alimentos,2024-08-26,45,14.13,Nordeste
650943,Alface,Hortifruti,2024-09-17,5,14.02,Nordeste
163757,Peixe,Carnes,2024-01-25,46,36.74,Centro-Oeste
440062,Banana,Hortifruti,2023-02-11,46,12.16,Norte
341171,Feijão,Alimentos,2023-11-25,43,29.76,Norte
884706,Leite,Alimentos,2023-03-06,34,5.0,Nordeste
108669,Sabão em Pó,Limpeza,2022-11-08,19,32.2,Sudeste
240873,Detergente,Limpeza,2024-03-29,34,51.43,Nordeste
536412,Peixe,Carnes,2023-03-05,40,139.95,Sul
970877,Shampoo,Higiene Pessoal,2022-12-24,47,45.58,Norte
707284,Café,Alimentos,2024-05-05,47,9.79,Nordeste
313917,Maçã,Hortifruti,2023-08-18,28,5.56,Sul
747718,Amaciante,Limpeza,2024-04-23,38,16.42,Centro-Oeste
703214,Peixe,Carnes,2024-09-04,1,127.79,Nordeste
640883,Frango,Carnes,2023-04-12,31,118.68,Sul
777532,Macarrão,Alimentos,2024-04-15,38,29.28,Nordeste
483004,Carne,Carnes,2023-09-29,45,58.98,Nordeste
782421,Condicionador,Higiene Pessoal,2023-02-24,6,49.81,Sudeste
824585,Sabão em Pó,Limpeza,2024-04-30,43,38.54,Sul
663797,Detergente,Limpeza,2024-06-20,26,47.29,Norte
650680,Shampoo,Higiene Pessoal,2023-11-01,11,38.34,Norte
801156,Feijão,Alimentos,2023-01-17,9,23.78,Nordeste
242076,Leite,Alimentos,2023-03-02,26,17.7,Sudeste
849793,Shampoo,Higiene Pessoal,2024-05-22,8,29.08,Norte
627697,Frango,Carnes,2022-11-23,14,66.5,Norte
486680,Feijão,Alimentos,2024-05-30,14,9.44,Sudeste
644590,Carne,Carnes,2023-07-04,41,40.34,Nordeste
551632,Sabão em Pó,Limpeza,2024-09-22,40,31.5,Nordeste
426772,Tomate,Hortifruti,2024-04-28,36,10.28,Sul
212516,Macarrão,Alimentos,2023-05-19,40,14.38,Nordeste
925932,Ovos,Alimentos,2022-10-26,28,29.23,Centro-Oeste
882342,Frango,Carnes,2024-09-26,24,54.97,Sudeste
225153,Tomate,Hortifruti,2023-07-21,35,13.68,Sudeste
602853,Carne,Carnes,2023-08-06,12,55.52,Sudeste
947254,Peixe,Carnes,2024-03-21,50,37.01,Norte
430168,Maçã,Hortifruti,2024-06-15,27,1.15,Nordeste
305987,Peixe,Carnes,2024-08-02,19,32.76,Sudeste
